* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, badlands, minecraft:badlands, MONSTER, minecraft:spider, 80, 4, 4
922, river, minecraft:frozen_river, CREATURE, naturalist:duck, 10, 3, 4
923, river, minecraft:frozen_river, CREATURE, minecraft:pig, 15, 1, 1
924, river, minecraft:frozen_river, CREATURE, minecraft:pig, 15, 1, 1
925, river, minecraft:frozen_river, AMBIENT, minecraft:bat, 10, 8, 8
926, river, minecraft:frozen_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
927, river, minecraft:frozen_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
928, river, minecraft:frozen_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
929, river, minecraft:frozen_river, WATER_AMBIENT, naturalist:bass, 10, 3, 6
930, none, quark:glimmering_weald, MONSTER, minecraft:spider, 80, 4, 4
931, none, quark:glimmering_weald, MONSTER, minecraft:zombie, 80, 4, 4
932, none, quark:glimmering_weald, MONSTER, minecraft:zombie_villager, 10, 1, 1
933, none, quark:glimmering_weald, MONSTER, minecraft:skeleton, 80, 4, 4
934, none, quark:glimmering_weald, MONSTER, minecraft:creeper, 80, 4, 4
935, none, quark:glimmering_weald, MONSTER, minecraft:slime, 80, 4, 4
936, none, quark:glimmering_weald, MONSTER, minecraft:enderman, 5, 1, 4
937, none, quark:glimmering_weald, MONSTER, minecraft:witch, 5, 1, 1
938, none, quark:glimmering_weald, MONSTER, kaolinclayze:beast, 0, 0, 0
939, none, quark:glimmering_weald, MONSTER, enemyexpansion:flutterfly, 10, 1, 1
940, none, quark:glimmering_weald, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
941, none, quark:glimmering_weald, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
942, none, quark:glimmering_weald, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
943, none, quark:glimmering_weald, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
944, none, quark:glimmering_weald, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
945, none, quark:glimmering_weald, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
946, none, quark:glimmering_weald, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
947, none, quark:glimmering_weald, MONSTER, kaolinclayze:wiloger, 0, 0, 0
948, none, quark:glimmering_weald, CREATURE, quark:stoneling, 80, 1, 4
949, none, quark:glimmering_weald, CREATURE, naturalist:snail, 10, 2, 3
950, none, quark:glimmering_weald, AMBIENT, minecraft:bat, 10, 8, 8
951, none, quark:glimmering_weald, AMBIENT, naturalist:firefly, 10, 2, 4
952, none, quark:glimmering_weald, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
953, none, quark:glimmering_weald, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 20, 4, 6
954, forest, minecraft:grove, MONSTER, minecraft:spider, 80, 4, 4
955, forest, minecraft:grove, MONSTER, minecraft:zombie, 80, 4, 4
956, forest, minecraft:grove, MONSTER, minecraft:zombie_villager, 10, 1, 1
957, forest, minecraft:grove, MONSTER, minecraft:skeleton, 80, 4, 4
958, forest, minecraft:grove, MONSTER, minecraft:creeper, 80, 4, 4
959, forest, minecraft:grove, MONSTER, minecraft:slime, 80, 4, 4
960, forest, minecraft:grove, MONSTER, minecraft:enderman, 5, 1, 4
961, forest, minecraft:grove, MONSTER, minecraft:witch, 5, 1, 1
962, forest, minecraft:grove, MONSTER, kaolinclayze:beast, 0, 0, 0
963, forest, minecraft:grove, MONSTER, enemyexpansion:crawler, 50, 1, 2
964, forest, minecraft:grove, MONSTER, enemyexpansion:direwolf, 80, 2, 4
965, forest, minecraft:grove, MONSTER, enemyexpansion:equestrian, 20, 1, 1
966, forest, minecraft:grove, MONSTER, enemyexpansion:faller, 50, 1, 2
967, forest, minecraft:grove, MONSTER, enemyexpansion:flutterfly, 10, 1, 1
968, forest, minecraft:grove, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
969, forest, minecraft:grove, MONSTER, enemyexpansion:goblin, 20, 1, 4
970, forest, minecraft:grove, MONSTER, enemyexpansion:huntsman, 50, 1, 1
971, forest, minecraft:grove, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
972, forest, minecraft:grove, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
973, forest, minecraft:grove, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
974, forest, minecraft:grove, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
975, forest, minecraft:grove, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
976, forest, minecraft:grove, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
977, forest, minecraft:grove, MONSTER, enemyexpansion:intruder, 50, 1, 2
978, forest, minecraft:grove, MONSTER, enemyexpansion:meature, 20, 1, 5
979, forest, minecraft:grove, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
980, forest, minecraft:grove, MONSTER, enemyexpansion:slugger, 40, 1, 1
981, forest, minecraft:grove, MONSTER, enemyexpansion:sprinter, 70, 1, 1
982, forest, minecraft:grove, MONSTER, enemyexpansion:troll, 10, 1, 1
983, forest, minecraft:grove, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
984, forest, minecraft:grove, MONSTER, enemyexpansion:vampire, 20, 1, 1
985, forest, minecraft:grove, MONSTER, enemyexpansion:wasp, 80, 1, 4
986, forest, minecraft:grove, MONSTER, kaolinclayze:wiloger, 0, 0, 0
987, forest, minecraft:grove, CREATURE, minecraft:sheep, 12, 4, 4
988, forest, minecraft:grove, CREATURE, minecraft:chicken, 10, 4, 4
989, forest, minecraft:grove, CREATURE, minecraft:cow, 10, 4, 4
990, forest, minecraft:grove, CREATURE, minecraft:wolf, 10, 4, 4
991, forest, minecraft:grove, CREATURE, naturalist:bear, 10, 1, 2
992, forest, minecraft:grove, CREATURE, naturalist:bluejay, 10, 3, 4
993, forest, minecraft:grove, CREATURE, naturalist:boar, 10, 3, 4
994, forest, minecraft:grove, CREATURE, naturalist:canary, 10, 3, 4
995, forest, minecraft:grove, CREATURE, naturalist:cardinal, 10, 3, 4
996, forest, minecraft:grove, CREATURE, naturalist:deer, 10, 3, 5
997, forest, minecraft:grove, CREATURE, naturalist:finch, 10, 3, 4
998, forest, minecraft:grove, CREATURE, minecraft:fox, 10, 1, 2
999, forest, minecraft:grove, CREATURE, minecraft:rabbit, 10, 2, 3
1000, forest, minecraft:grove, CREATURE, naturalist:robin, 10, 3, 4
1001, forest, minecraft:grove, CREATURE, ytech:aurochs, 10, 2, 6
1002, forest, minecraft:grove, CREATURE, ytech:deer, 15, 4, 8
1003, forest, minecraft:grove, CREATURE, ytech:fowl, 10, 2, 6
1004, forest, minecraft:grove, CREATURE, ytech:mouflon, 10, 2, 6
1005, forest, minecraft:grove, CREATURE, ytech:terror_bird, 10, 1, 2
1006, forest, minecraft:grove, CREATURE, ytech:wild_boar, 10, 2, 6
1007, forest, minecraft:grove, AMBIENT, minecraft:bat, 10, 8, 8
1008, forest, minecraft:grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1009, none, minecraft:ice_spikes, MONSTER, minecraft:spider, 80, 4, 4
1010, none, minecraft:ice_spikes, MONSTER, minecraft:zombie, 80, 4, 4
1011, none, minecraft:ice_spikes, MONSTER, minecraft:zombie_villager, 10, 1, 1
1012, none, minecraft:ice_spikes, MONSTER, minecraft:skeleton, 20, 4, 4
1013, none, minecraft:ice_spikes, MONSTER, minecraft:creeper, 80, 4, 4
1014, none, minecraft:ice_spikes, MONSTER, minecraft:slime, 80, 4, 4
1015, none, minecraft:ice_spikes, MONSTER, minecraft:enderman, 5, 1, 4
1016, none, minecraft:ice_spikes, MONSTER, minecraft:witch, 5, 1, 1
1017, none, minecraft:ice_spikes, MONSTER, minecraft:stray, 80, 4, 4
1018, none, minecraft:ice_spikes, MONSTER, kaolinclayze:beast, 0, 0, 0
1019, none, minecraft:ice_spikes, MONSTER, enemyexpansion:crawler, 50, 1, 2
1020, none, minecraft:ice_spikes, MONSTER, enemyexpansion:direwolf, 80, 2, 4
1021, none, minecraft:ice_spikes, MONSTER, enemyexpansion:equestrian, 20, 1, 1
1022, none, minecraft:ice_spikes, MONSTER, enemyexpansion:faller, 50, 1, 2
1023, none, minecraft:ice_spikes, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
1024, none, minecraft:ice_spikes, MONSTER, enemyexpansion:huntsman, 50, 1, 1
1025, none, minecraft:ice_spikes, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
1026, none, minecraft:ice_spikes, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
1027, none, minecraft:ice_spikes, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
1028, none, minecraft:ice_spikes, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
1029, none, minecraft:ice_spikes, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
1030, none, minecraft:ice_spikes, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
1031, none, minecraft:ice_spikes, MONSTER, enemyexpansion:intruder, 50, 1, 2
1032, none, minecraft:ice_spikes, MONSTER, enemyexpansion:meature, 20, 1, 5
1033, none, minecraft:ice_spikes, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
1034, none, minecraft:ice_spikes, MONSTER, enemyexpansion:slugger, 40, 1, 1
1035, none, minecraft:ice_spikes, MONSTER, enemyexpansion:sprinter, 70, 1, 1
1036, none, minecraft:ice_spikes, MONSTER, enemyexpansion:troll, 10, 1, 1
1037, none, minecraft:ice_spikes, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
1038, none, minecraft:ice_spikes, MONSTER, enemyexpansion:vampire, 20, 1, 1
1039, none, minecraft:ice_spikes, MONSTER, kaolinclayze:wiloger, 0, 0, 0
1040, none, minecraft:ice_spikes, CREATURE, minecraft:rabbit, 10, 2, 3
1041, none, minecraft:ice_spikes, CREATURE, minecraft:hoglin, 10, 2, 6
1042, none, minecraft:ice_spikes, CREATURE, minecraft:wolf, 10, 4, 4
1043, none, minecraft:ice_spikes, CREATURE, minecraft:fox, 10, 2, 4
1044, none, minecraft:ice_spikes, CREATURE, minecraft:polar_bear, 10, 1, 2
1045, none, minecraft:ice_spikes, CREATURE, minecraft:horse, 10, 2, 6
1046, none, minecraft:ice_spikes, CREATURE, minecraft:donkey, 10, 1, 3
1047, none, minecraft:ice_spikes, CREATURE, naturalist:bluejay, 10, 3, 4
1048, none, minecraft:ice_spikes, CREATURE, minecraft:pig, 15, 1, 1
1049, none, minecraft:ice_spikes, AMBIENT, minecraft:bat, 10, 8, 8
1050, none, minecraft:ice_spikes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1051, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:spider, 80, 4, 4
1052, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:zombie, 80, 4, 4
1053, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
1054, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
1055, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:creeper, 80, 4, 4
1056, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:slime, 80, 4, 4
1057, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:enderman, 5, 1, 4
1058, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:witch, 5, 1, 1
1059, extreme_hills, minecraft:jagged_peaks, MONSTER, kaolinclayze:beast, 0, 0, 0
1060, extreme_hills, minecraft:jagged_peaks, MONSTER, enemyexpansion:crawler, 50, 1, 2
1061, extreme_hills, minecraft:jagged_peaks, MONSTER, enemyexpansion:direwolf, 80, 2, 4
1062, extreme_hills, minecraft:jagged_peaks, MONSTER, enemyexpansion:equestrian, 20, 1, 1
1063, extreme_hills, minecraft:jagged_peaks, MONSTER, enemyexpansion:faller, 50, 1, 2
1064, extreme_hills, minecraft:jagged_peaks, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
1065, extreme_hills, minecraft:jagged_peaks, MONSTER, enemyexpansion:huntsman, 50, 1, 1
1066, extreme_hills, minecraft:jagged_peaks, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
1067, extreme_hills, minecraft:jagged_peaks, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
1068, extreme_hills, minecraft:jagged_peaks, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
1069, extreme_hills, minecraft:jagged_peaks, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
1070, extreme_hills, minecraft:jagged_peaks, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
1071, extreme_hills, minecraft:jagged_peaks, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
1072, extreme_hills, minecraft:jagged_peaks, MONSTER, enemyexpansion:intruder, 50, 1, 2
1073, extreme_hills, minecraft:jagged_peaks, MONSTER, enemyexpansion:meature, 20, 1, 5
1074, extreme_hills, minecraft:jagged_peaks, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
1075, extreme_hills, minecraft:jagged_peaks, MONSTER, enemyexpansion:slugger, 40, 1, 1
1076, extreme_hills, minecraft:jagged_peaks, MONSTER, enemyexpansion:sprinter, 70, 1, 1
1077, extreme_hills, minecraft:jagged_peaks, MONSTER, enemyexpansion:troll, 10, 1, 1
1078, extreme_hills, minecraft:jagged_peaks, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
1079, extreme_hills, minecraft:jagged_peaks, MONSTER, enemyexpansion:vampire, 20, 1, 1
1080, extreme_hills, minecraft:jagged_peaks, MONSTER, kaolinclayze:wiloger, 0, 0, 0
1081, extreme_hills, minecraft:jagged_peaks, CREATURE, minecraft:goat, 10, 1, 3
1082, extreme_hills, minecraft:jagged_peaks, CREATURE, naturalist:bluejay, 10, 3, 4
1083, extreme_hills, minecraft:jagged_peaks, CREATURE, naturalist:canary, 10, 3, 4
1084, extreme_hills, minecraft:jagged_peaks, CREATURE, naturalist:robin, 10, 3, 4
1085, extreme_hills, minecraft:jagged_peaks, CREATURE, ytech:mouflon, 10, 2, 6
1086, extreme_hills, minecraft:jagged_peaks, CREATURE, minecraft:pig, 15, 1, 1
1087, extreme_hills, minecraft:jagged_peaks, AMBIENT, minecraft:bat, 10, 8, 8
1088, extreme_hills, minecraft:jagged_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1089, jungle, minecraft:jungle, MONSTER, minecraft:spider, 80, 4, 4
1090, jungle, minecraft:jungle, MONSTER, minecraft:zombie, 80, 4, 4
1091, jungle, minecraft:jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
1092, jungle, minecraft:jungle, MONSTER, minecraft:skeleton, 80, 4, 4
1093, jungle, minecraft:jungle, MONSTER, minecraft:creeper, 80, 4, 4
1094, jungle, minecraft:jungle, MONSTER, minecraft:slime, 80, 4, 4
1095, jungle, minecraft:jungle, MONSTER, minecraft:enderman, 5, 1, 4
1096, jungle, minecraft:jungle, MONSTER, minecraft:witch, 5, 1, 1
1097, jungle, minecraft:jungle, MONSTER, minecraft:ocelot, 10, 1, 3
1098, jungle, minecraft:jungle, MONSTER, kaolinclayze:beast, 0, 0, 0
1099, jungle, minecraft:jungle, MONSTER, enemyexpansion:crawler, 50, 1, 2
1100, jungle, minecraft:jungle, MONSTER, enemyexpansion:direwolf, 80, 2, 4
1101, jungle, minecraft:jungle, MONSTER, enemyexpansion:equestrian, 20, 1, 1
1102, jungle, minecraft:jungle, MONSTER, enemyexpansion:faller, 50, 1, 2
1103, jungle, minecraft:jungle, MONSTER, enemyexpansion:flutterfly, 10, 1, 1
1104, jungle, minecraft:jungle, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
1105, jungle, minecraft:jungle, MONSTER, enemyexpansion:huntsman, 50, 1, 1
1106, jungle, minecraft:jungle, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
1107, jungle, minecraft:jungle, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
1108, jungle, minecraft:jungle, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
1109, jungle, minecraft:jungle, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
1110, jungle, minecraft:jungle, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
1111, jungle, minecraft:jungle, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
1112, jungle, minecraft:jungle, MONSTER, enemyexpansion:intruder, 50, 1, 2
1113, jungle, minecraft:jungle, MONSTER, enemyexpansion:meature, 20, 1, 5
1114, jungle, minecraft:jungle, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
1115, jungle, minecraft:jungle, MONSTER, enemyexpansion:slugger, 40, 1, 1
1116, jungle, minecraft:jungle, MONSTER, enemyexpansion:sprinter, 70, 1, 1
1117, jungle, minecraft:jungle, MONSTER, enemyexpansion:troll, 10, 1, 1
1118, jungle, minecraft:jungle, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
1119, jungle, minecraft:jungle, MONSTER, enemyexpansion:vampire, 20, 1, 1
1120, jungle, minecraft:jungle, MONSTER, kaolinclayze:wiloger, 0, 0, 0
1121, jungle, minecraft:jungle, CREATURE, minecraft:sheep, 12, 4, 4
1122, jungle, minecraft:jungle, CREATURE, minecraft:pig, 10, 4, 4
1123, jungle, minecraft:jungle, CREATURE, minecraft:chicken, 10, 4, 4
1124, jungle, minecraft:jungle, CREATURE, minecraft:cow, 10, 4, 4
1125, jungle, minecraft:jungle, CREATURE, minecraft:chicken, 10, 4, 4
1126, jungle, minecraft:jungle, CREATURE, minecraft:parrot, 40, 1, 2
1127, jungle, minecraft:jungle, CREATURE, minecraft:panda, 10, 1, 2
1128, jungle, minecraft:jungle, CREATURE, naturalist:coral_snake, 10, 1, 1
1129, jungle, minecraft:jungle, CREATURE, naturalist:hippo, 10, 1, 3
1130, jungle, minecraft:jungle, CREATURE, naturalist:lizard, 10, 1, 1
1131, jungle, minecraft:jungle, CREATURE, naturalist:tortoise, 10, 1, 1
1132, jungle, minecraft:jungle, CREATURE, ytech:terror_bird, 10, 1, 2
1133, jungle, minecraft:jungle, CREATURE, minecraft:pig, 15, 1, 1
1134, jungle, minecraft:jungle, AMBIENT, minecraft:bat, 10, 8, 8
1135, jungle, minecraft:jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1136, jungle, minecraft:jungle, WATER_AMBIENT, minecraft:tropical_fish, 25, 5, 5
1137, none, yungscavebiomes:lost_caves, MONSTER, minecraft:spider, 80, 4, 4
1138, none, yungscavebiomes:lost_caves, MONSTER, minecraft:husk, 80, 4, 4
1139, none, yungscavebiomes:lost_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
1140, none, yungscavebiomes:lost_caves, MONSTER, minecraft:skeleton, 80, 4, 4
1141, none, yungscavebiomes:lost_caves, MONSTER, minecraft:creeper, 80, 4, 4
1142, none, yungscavebiomes:lost_caves, MONSTER, minecraft:enderman, 5, 1, 4
1143, none, yungscavebiomes:lost_caves, MONSTER, minecraft:witch, 5, 1, 1
1144, none, yungscavebiomes:lost_caves, MONSTER, kaolinclayze:beast, 0, 0, 0
1145, none, yungscavebiomes:lost_caves, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
1146, none, yungscavebiomes:lost_caves, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
1147, none, yungscavebiomes:lost_caves, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
1148, none, yungscavebiomes:lost_caves, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
1149, none, yungscavebiomes:lost_caves, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
1150, none, yungscavebiomes:lost_caves, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
1151, none, yungscavebiomes:lost_caves, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
1152, none, yungscavebiomes:lost_caves, MONSTER, kaolinclayze:wiloger, 0, 0, 0
1153, none, yungscavebiomes:lost_caves, CREATURE, naturalist:cardinal, 10, 3, 4
1154, none, yungscavebiomes:lost_caves, CREATURE, naturalist:snail, 10, 2, 3
1155, none, yungscavebiomes:lost_caves, AMBIENT, minecraft:bat, 10, 8, 8
1156, none, yungscavebiomes:lost_caves, AMBIENT, yungscavebiomes:sand_snapper, 50, 1, 2
1157, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1158, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1159, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1160, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1161, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1162, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1163, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1164, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1165, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1166, ocean, minecraft:lukewarm_ocean, MONSTER, kaolinclayze:beast, 0, 0, 0
1167, ocean, minecraft:lukewarm_ocean, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
1168, ocean, minecraft:lukewarm_ocean, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
1169, ocean, minecraft:lukewarm_ocean, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
1170, ocean, minecraft:lukewarm_ocean, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
1171, ocean, minecraft:lukewarm_ocean, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
1172, ocean, minecraft:lukewarm_ocean, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
1173, ocean, minecraft:lukewarm_ocean, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
1174, ocean, minecraft:lukewarm_ocean, MONSTER, kaolinclayze:wiloger, 0, 0, 0
1175, ocean, minecraft:lukewarm_ocean, CREATURE, minecraft:pig, 80, 2, 4
1176, ocean, minecraft:lukewarm_ocean, CREATURE, minecraft:chicken, 50, 4, 4
1177, ocean, minecraft:lukewarm_ocean, CREATURE, minecraft:parrot, 80, 2, 6
1178, ocean, minecraft:lukewarm_ocean, CREATURE, minecraft:turtle, 50, 2, 5
1179, ocean, minecraft:lukewarm_ocean, CREATURE, minecraft:pig, 15, 1, 1
1180, ocean, minecraft:lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1181, ocean, minecraft:lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1182, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:squid, 10, 4, 4
1183, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1184, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
1185, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1186, river, climaterivers:lukewarm_river, MONSTER, minecraft:spider, 80, 4, 4
1187, river, climaterivers:lukewarm_river, MONSTER, minecraft:zombie, 80, 4, 4
1188, river, climaterivers:lukewarm_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
1189, river, climaterivers:lukewarm_river, MONSTER, minecraft:skeleton, 80, 4, 4
1190, river, climaterivers:lukewarm_river, MONSTER, minecraft:creeper, 80, 4, 4
1191, river, climaterivers:lukewarm_river, MONSTER, minecraft:slime, 80, 4, 4
1192, river, climaterivers:lukewarm_river, MONSTER, minecraft:enderman, 5, 1, 4
